2 theta,Q,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85,sample86,sample87,sample88,sample89,sample90,sample91,sample92,sample93,sample94,sample95,sample96,sample97,sample98,sample99,sample100,sample101,sample102,sample103,sample104,sample105,sample106,sample107,sample108,sample109,sample110,sample111,sample112,sample113,sample114,sample115,sample116,sample117,sample118,sample119,sample120,sample121,sample122,sample123,sample124,sample125,sample126,sample127,sample128,sample129,sample130,sample131,sample132,sample133,sample134,sample135,sample136,sample137,sample138,sample139,sample140,sample141,sample142,sample143,sample144,sample145,sample146,sample147,sample148,sample149,sample150,sample151,sample152,sample153,sample154,sample155,sample156,sample157,sample158,sample159,sample160,sample161,sample162,sample163,sample164,sample165,sample166,sample167,sample168,sample169,sample170,sample171,sample172,sample173,sample174,sample175,sample176,sample177,sample178,sample179,sample180,sample181,sample182,sample183,sample184,sample185,sample186,sample187,sample188,sample189,sample190,sample191,sample192,sample193,sample194,sample195,sample196,sample197,sample198,sample199,sample200,sample201,sample202,sample203,sample204,sample205,sample206,sample207,sample208,sample209,sample210,sample211,sample212,sample213,sample214,sample215,sample216,sample217,sample218,sample219,sample220,sample221,sample222,sample223,sample224,sample225,sample226,sample227,sample228,sample229,sample230,sample231,sample232,sample233,sample234,sample235,sample236,sample237,sample238,sample239,sample240,sample241,sample242,sample243,sample244,sample245,sample246,sample247,sample248,sample249,sample250,sample251,sample252,sample253,sample254,sample255,sample256,sample257,sample258,sample259,sample260,sample261,sample262,sample263,sample264,sample265,sample266,sample267,sample268,sample269,sample270,sample271,sample272,sample273,sample274,sample275,sample276,sample277,sample278,sample279,sample280,sample281,sample282,sample283,sample284,sample285,sample286,sample287,sample288,sample289,sample290,sample291,sample292,sample293,sample294,sample295,sample296,sample297,sample298,sample299,sample300,sample301,sample302,sample303,sample304,sample305,sample306,sample307,sample308,sample309,sample310,sample311,sample312,sample313,sample314,sample315,sample316,sample317,sample318,sample319,sample320,sample321,sample322,sample323,sample324,sample325,sample326,sample327,sample328,sample329,sample330,sample331,sample332,sample333,sample334,sample335,sample336,sample337,sample338,sample339,sample340,sample341,sample342,sample343,sample344,sample345,sample346,sample347,sample348,sample349,sample350,sample351,sample352,sample353,sample354,sample355,sample356,sample357,sample358,sample359,sample360,sample361,sample362,sample363,sample364,sample365,sample366,sample367,sample368,sample369,sample370,sample371,sample372,sample373,sample374,sample375,sample376,sample377,sample378,sample379,sample380,sample381,sample382,sample383,sample384,sample385,sample386,sample387,sample388,sample389,sample390,sample391,sample392,sample393,sample394,sample395,sample396,sample397,sample398,sample399,sample400,sample401,sample402,sample403,sample404,sample405,sample406,sample407,sample408
24.51695769,1.730803005,0.005403031,0.005403031,0.003948369,0.004363987,0.004987413,0.004363987,0.005195222,0.004987413,0.004571796,0.004156178,0.004779605,0.004363987,0.004779605,0.004156178,0.003532751,0.004571796,0.004779605,0.004156178,0.003324942,0.002701516,0.00561084,0.003948369,0.004987413,0.004571796,0.003948369,0.005403031,0.003324942,0.004363987,0.004571796,0.004156178,0.003324942,0.004363987,0.005195222,0.005818649,0.00561084,0.004779605,0.003532751,0.004363987,0.005818649,0.004779605,0.004571796,0.004779605,0.005403031,0.003948369,0.00561084,0.00561084,0.005195222,0.004779605,0.004363987,0.004779605,0.004156178,0.004571796,0.005818649,0.004156178,0.004571796,0.004779605,0.005195222,0.004571796,0.003948369,0.005403031,0.004156178,0.005195222,0.004156178,0.00561084,0.00374056,0.002493707,0.004156178,0.004779605,0.002701516,0.004156178,0.003117133,0.004571796,0.003532751,0.003532751,0.003117133,0.002909324,0.004363987,0.002493707,0.003948369,0.004363987,0.002909324,0.004156178,0.003532751,0.004363987,0.00374056,0.00374056,0.002701516,0.003532751,0.00374056,0.003948369,0.00374056,0.003532751,0.003948369,0.003324942,0.003324942,0.003117133,0.00374056,0.00374056,0.002909324,0.003324942,0.00374056,0.003948369,0.005403031,0.00374056,0.00374056,0.004987413,0.004363987,0.004363987,0.004363987,0.004156178,0.006026458,0.005403031,0.004571796,0.005195222,0.004987413,0.00561084,0.004571796,0.00561084,0.00561084,0.00561084,0.004779605,0.00561084,0.004779605,0.00561084,0.004779605,0.004156178,0.005403031,0.00374056,0.003948369,0.004156178,0.00374056,0.00374056,0.003532751,0.00374056,0.004779605,0.00374056,0.004987413,0.004779605,0.004363987,0.006026458,0.004156178,0.005403031,0.00561084,0.004571796,0.004779605,0.004987413,0.003948369,0.004156178,0.004779605,0.004363987,0.004571796,0.004363987,0.004571796,0.003532751,0.004779605,0.003532751,0.004156178,0.003948369,0.003324942,0.004571796,0.003117133,0.004363987,0.004156178,0.003117133,0.004779605,0.004156178,0.002909324,0.003532751,0.003948369,0.004363987,0.004571796,0.006442076,0.004779605,0.004779605,0.005195222,0.004987413,0.006026458,0.005818649,0.00561084,0.00561084,0.005403031,0.00561084,0.006026458,0.005403031,0.004779605,0.005403031,0.004571796,0.00561084,0.004779605,0.004779605,0.00561084,0.004363987,0.006442076,0.004779605,0.003948369,0.004363987,0.003324942,0.004363987,0.00374056,0.003324942,0.003948369,0.00561084,0.005195222,0.005195222,0.003948369,0.005403031,0.004156178,0.003532751,0.00561084,0.004571796,0.004571796,0.004363987,0.004363987,0.006026458,0.004156178,0.005818649,0.006026458,0.00561084,0.006026458,0.004571796,0.004363987,0.004571796,0.003324942,0.004363987,0.005195222,0.004363987,0.004363987,0.004987413,0.00374056,0.005818649,0.004363987,0.00561084,0.004571796,0.005195222,0.004363987,0.003324942,0.004779605,0.004571796,0.005403031,0.00374056,0.005403031,0.004156178,0.005403031,0.00374056,0.004156178,0.004571796,0.002701516,0.005195222,0.004156178,0.005818649,0.004363987,0.004363987,0.005195222,0.005403031,0.004779605,0.004779605,0.005195222,0.005818649,0.005403031,0.005195222,0.004987413,0.004779605,0.004363987,0.004779605,0.00374056,0.003948369,0.00561084,0.005195222,0.004987413,0.00374056,0.004987413,0.004987413,0.003948369,0.004987413,0.004987413,0.005195222,0.005195222,0.004363987,0.005195222,0.005403031,0.005403031,0.005403031,0.005403031,0.004571796,0.004987413,0.006026458,0.005195222,0.006649885,0.006234267,0.006234267,0.005818649,0.006442076,0.006649885,0.005818649,0.004363987,0.00561084,0.007065502,0.006442076,0.008727973,0.007273311,0.005195222,0.004571796,0.004156178,0.003117133,0.006234267,0.003948369,0.003948369,0.005818649,0.006442076,0.003532751,0.004987413,0.00561084,0.006026458,0.005818649,0.004987413,0.005195222,0.004987413,0.005818649,0.00561084,0.005195222,0.003948369,0.006026458,0.005403031,0.005403031,0.005818649,0.004156178,0.004987413,0.003948369,0.005818649,0.006857693,0.004363987,0.006442076,0.005818649,0.006234267,0.006442076,0.006234267,0.004571796,0.003324942,0.005403031,0.005195222,0.005403031,0.001039044,0.005195222,0.006857693,0.004156178,0.005818649,0.005403031,0.006026458,0.003948369,0.005403031,0.005195222,0.006442076,0.004987413,0.001454662,0.005818649,0.005403031,0.00561084,0.00561084,0.006649885,0.006649885,0.004779605,0.006442076,0.006026458,0.005403031,0.006442076,0.006857693,0.005195222,0.00561084,0.006442076,0.006442076,0.004779605,0.006026458,0.005818649,0.00748112,0.006649885,0.007065502,0.004987413,0.005195222,0.004571796,0.006234267,0.004987413,0.004156178,0.00374056,0.004363987,0.00561084,0.006234267,0.006857693,0.005403031,0.005195222,0.006442076,0.00374056,0.006649885,0.005818649,0.004987413,0.005818649,0.004363987,0.00561084,0.004156178,0.006026458,0.006649885,0.005195222,0.004987413,0.006026458,0.005195222,0.006234267,0.004156178,0.005403031,0.005403031
24.65264149,1.740234091,0.003138672,0.00443508,0.004366848,0.00375276,0.003616296,0.003889224,0.003684528,0.004298616,0.0034116,0.004571544,0.004980936,0.003479832,0.00409392,0.00409392,0.004366848,0.003889224,0.00409392,0.004708008,0.004230384,0.003889224,0.0034116,0.003002208,0.004230384,0.004366848,0.002865744,0.004025688,0.00375276,0.004162152,0.003684528,0.003889224,0.004571544,0.004025688,0.004025688,0.005185632,0.004980936,0.004844472,0.004844472,0.004230384,0.003889224,0.003820992,0.0051174,0.00375276,0.004503312,0.004844472,0.00375276,0.00443508,0.004708008,0.004230384,0.003479832,0.004639776,0.003820992,0.00409392,0.00443508,0.005185632,0.005049168,0.0034116,0.00409392,0.004366848,0.003616296,0.004025688,0.004639776,0.00443508,0.00375276,0.003957456,0.003275136,0.004162152,0.0034116,0.003343368,0.003002208,0.004025688,0.002933976,0.003548064,0.003138672,0.003479832,0.003479832,0.0034116,0.003002208,0.003002208,0.002865744,0.002797512,0.002661048,0.003343368,0.003206904,0.003206904,0.003479832,0.00238812,0.003479832,0.002865744,0.002797512,0.003138672,0.003275136,0.003616296,0.003343368,0.002865744,0.002524584,0.003206904,0.0034116,0.00272928,0.003206904,0.003002208,0.004571544,0.005731488,0.004844472,0.005322096,0.004639776,0.004571544,0.006345576,0.005390328,0.003889224,0.004708008,0.004162152,0.005253864,0.005049168,0.005867952,0.00443508,0.00443508,0.0051174,0.003957456,0.004025688,0.004708008,0.003684528,0.003957456,0.00409392,0.004571544,0.00477624,0.005322096,0.00443508,0.004844472,0.004298616,0.00375276,0.004503312,0.003889224,0.004025688,0.00443508,0.005185632,0.004162152,0.003548064,0.00375276,0.00375276,0.005049168,0.004298616,0.003889224,0.003275136,0.003957456,0.00409392,0.004844472,0.003889224,0.004912704,0.00375276,0.004503312,0.003684528,0.004571544,0.003548064,0.004162152,0.0034116,0.003889224,0.003275136,0.003479832,0.00409392,0.00375276,0.003479832,0.003343368,0.003548064,0.002797512,0.003616296,0.002797512,0.004298616,0.004571544,0.004230384,0.0051174,0.005185632,0.005049168,0.00409392,0.005731488,0.0051174,0.004912704,0.004980936,0.004980936,0.004980936,0.004844472,0.004708008,0.004980936,0.00443508,0.004844472,0.004639776,0.004708008,0.004298616,0.004708008,0.004298616,0.004503312,0.004571544,0.003889224,0.00477624,0.004298616,0.0051174,0.003343368,0.004571544,0.004298616,0.00375276,0.004708008,0.004366848,0.003275136,0.003889224,0.003684528,0.004298616,0.004912704,0.004298616,0.004162152,0.00409392,0.003820992,0.004503312,0.004912704,0.005253864,0.003138672,0.003820992,0.00409392,0.0051174,0.005253864,0.004844472,0.003684528,0.004025688,0.005595024,0.00477624,0.004708008,0.004366848,0.00545856,0.004366848,0.005253864,0.005049168,0.005595024,0.004708008,0.004503312,0.003548064,0.00409392,0.003889224,0.004162152,0.004571544,0.004025688,0.003820992,0.003684528,0.004162152,0.00409392,0.00443508,0.003957456,0.004298616,0.00409392,0.004844472,0.004980936,0.00375276,0.003684528,0.00409392,0.0051174,0.003684528,0.004366848,0.004298616,0.004366848,0.004708008,0.005049168,0.003820992,0.004571544,0.005049168,0.005185632,0.00443508,0.005049168,0.004912704,0.004298616,0.004230384,0.004571544,0.003548064,0.003889224,0.00614088,0.0051174,0.0051174,0.0051174,0.004230384,0.005049168,0.003957456,0.004708008,0.004230384,0.00443508,0.005595024,0.005185632,0.005731488,0.005731488,0.005595024,0.00443508,0.006891432,0.005936184,0.006618504,0.005253864,0.005390328,0.00648204,0.005526792,0.005322096,0.00579972,0.00545856,0.004503312,0.007573752,0.00716436,0.005867952,0.004230384,0.003889224,0.0034116,0.00443508,0.004298616,0.004162152,0.00443508,0.004639776,0.004708008,0.004366848,0.005731488,0.005185632,0.005663256,0.005526792,0.005049168,0.004708008,0.005253864,0.004708008,0.0051174,0.004980936,0.005322096,0.005731488,0.005595024,0.006209112,0.005253864,0.003957456,0.006277344,0.004571544,0.005595024,0.00477624,0.005390328,0.005049168,0.005322096,0.005049168,0.005526792,0.005595024,0.005390328,0.00477624,0.005253864,0.005663256,0.005253864,0.000272928,0.006277344,0.005049168,0.0051174,0.005322096,0.00545856,0.0051174,0.005253864,0.005049168,0.005049168,0.005731488,0.005526792,0.001091712,0.005663256,0.005185632,0.004912704,0.004980936,0.00545856,0.00614088,0.004844472,0.00614088,0.00648204,0.004639776,0.005595024,0.005867952,0.005390328,0.005253864,0.007027896,0.0051174,0.005731488,0.00579972,0.006072648,0.006754968,0.005731488,0.00579972,0.004912704,0.00545856,0.005731488,0.004230384,0.005322096,0.005185632,0.004571544,0.004503312,0.004980936,0.004980936,0.004366848,0.00579972,0.005731488,0.00443508,0.005390328,0.004298616,0.004230384,0.005049168,0.005322096,0.0051174,0.005390328,0.006209112,0.004708008,0.005185632,0.005526792,0.004708008,0.005322096,0.004708008,0.005049168,0.004571544,0.005185632,0.005526792
24.78837478,1.749666178,0.003848748,0.003402516,0.003625632,0.004741211,0.00429498,0.004462317,0.003625632,0.00373719,0.004462317,0.004685432,0.003625632,0.003960306,0.004016085,0.00479699,0.003792969,0.003179401,0.003625632,0.003346737,0.003681411,0.003514074,0.004406538,0.004629653,0.003792969,0.003067843,0.003960306,0.003681411,0.003960306,0.003848748,0.003625632,0.004239201,0.003625632,0.003458295,0.003514074,0.004685432,0.003681411,0.004239201,0.005466338,0.004462317,0.003792969,0.003569853,0.00373719,0.003904527,0.004406538,0.004239201,0.003848748,0.004629653,0.004127643,0.003625632,0.004016085,0.003681411,0.003235179,0.004127643,0.003960306,0.004239201,0.004518096,0.004183422,0.003792969,0.003904527,0.003681411,0.003569853,0.003514074,0.002956285,0.003346737,0.003346737,0.003290958,0.003569853,0.003792969,0.003067843,0.003235179,0.003625632,0.002900506,0.003346737,0.003290958,0.003179401,0.003067843,0.003346737,0.003904527,0.002286937,0.003290958,0.003067843,0.002231158,0.002733169,0.002398495,0.002900506,0.003514074,0.003123622,0.002454274,0.002844727,0.002231158,0.002565832,0.002788948,0.002175379,0.003235179,0.002286937,0.002900506,0.002231158,0.001840706,0.002733169,0.002454274,0.002956285,0.00479699,0.004741211,0.005131664,0.005075885,0.003960306,0.004685432,0.005299001,0.003960306,0.004518096,0.005020106,0.004964327,0.004685432,0.004462317,0.004406538,0.004239201,0.00479699,0.005410559,0.003960306,0.004573874,0.003848748,0.005410559,0.003792969,0.003848748,0.004016085,0.003458295,0.004350759,0.003458295,0.003848748,0.003569853,0.00373719,0.004016085,0.004016085,0.004406538,0.004518096,0.003792969,0.004350759,0.003402516,0.004127643,0.004518096,0.004127643,0.004518096,0.004406538,0.004741211,0.003625632,0.003290958,0.00373719,0.004016085,0.003402516,0.003904527,0.004741211,0.004071864,0.004127643,0.004071864,0.004183422,0.003346737,0.00373719,0.003625632,0.003848748,0.003346737,0.003569853,0.003402516,0.003514074,0.003290958,0.003346737,0.004350759,0.003346737,0.004462317,0.003904527,0.004406538,0.004629653,0.004462317,0.00429498,0.004183422,0.004071864,0.00535478,0.003346737,0.005020106,0.005131664,0.004629653,0.004127643,0.004462317,0.004406538,0.004741211,0.005075885,0.004239201,0.004350759,0.004629653,0.004518096,0.004518096,0.003792969,0.003681411,0.00429498,0.003625632,0.003625632,0.003290958,0.003625632,0.003960306,0.003792969,0.003792969,0.003514074,0.004071864,0.003290958,0.004406538,0.003904527,0.003848748,0.003625632,0.00429498,0.00429498,0.004127643,0.004852769,0.003625632,0.003402516,0.004239201,0.004183422,0.003625632,0.003792969,0.004685432,0.004071864,0.004406538,0.003848748,0.003514074,0.004350759,0.004908548,0.004239201,0.00429498,0.004127643,0.004685432,0.004573874,0.004127643,0.005020106,0.004908548,0.00373719,0.003569853,0.003625632,0.003458295,0.003960306,0.003904527,0.004071864,0.004518096,0.004239201,0.004629653,0.003569853,0.004183422,0.004183422,0.004462317,0.004239201,0.003012064,0.005801012,0.004127643,0.004183422,0.004518096,0.004239201,0.003904527,0.004908548,0.004964327,0.004127643,0.004239201,0.004908548,0.004239201,0.004964327,0.005633675,0.004964327,0.004183422,0.004573874,0.003960306,0.004518096,0.004016085,0.00373719,0.003569853,0.00429498,0.004239201,0.004127643,0.004964327,0.003681411,0.005187443,0.004350759,0.004685432,0.005131664,0.005020106,0.004964327,0.004964327,0.005131664,0.005187443,0.005745233,0.004518096,0.004629653,0.004183422,0.005131664,0.004741211,0.005633675,0.00535478,0.005187443,0.004741211,0.005633675,0.005466338,0.00479699,0.005020106,0.004741211,0.005633675,0.005020106,0.004852769,0.004406538,0.003681411,0.003346737,0.004016085,0.004629653,0.004183422,0.004071864,0.004852769,0.00429498,0.004406538,0.004071864,0.003625632,0.004573874,0.004518096,0.004964327,0.004573874,0.005187443,0.004908548,0.005131664,0.004741211,0.004685432,0.004685432,0.00535478,0.004573874,0.004406538,0.005243222,0.005801012,0.004908548,0.004462317,0.005187443,0.005801012,0.006024127,0.005131664,0.004685432,0.004741211,0.005187443,0.005577896,0.006079906,0.00585679,0.005187443,0.000390453,0.004629653,0.005633675,0.00479699,0.004685432,0.004127643,0.006024127,0.005466338,0.005187443,0.006526138,0.005131664,0.00535478,0.001227137,0.004908548,0.004964327,0.004964327,0.005968348,0.006303022,0.005522117,0.005020106,0.006024127,0.005745233,0.00479699,0.005689454,0.00585679,0.00535478,0.004573874,0.006805033,0.005410559,0.006303022,0.005689454,0.005745233,0.006749254,0.006637696,0.005410559,0.003960306,0.005020106,0.004350759,0.004406538,0.003960306,0.004406538,0.00429498,0.003904527,0.00479699,0.00535478,0.004462317,0.00535478,0.004350759,0.004462317,0.003960306,0.004462317,0.00429498,0.005522117,0.004016085,0.004183422,0.004518096,0.005689454,0.005075885,0.004462317,0.005466338,0.004964327,0.005912569,0.003904527,0.005243222,0.004852769,0.005410559,0.005745233
24.92412903,1.759097269,0.003920453,0.003185368,0.003022016,0.003797939,0.003757101,0.003920453,0.003634587,0.003512073,0.00420632,0.003920453,0.003552911,0.003593749,0.003675425,0.00420632,0.003675425,0.00314453,0.003593749,0.003757101,0.004533024,0.00294034,0.002858664,0.004124644,0.003552911,0.004287996,0.003757101,0.00294034,0.004287996,0.003062854,0.003389559,0.003757101,0.004042968,0.003675425,0.003920453,0.004165482,0.004328834,0.00420632,0.004124644,0.004042968,0.003838777,0.004982243,0.004042968,0.003471235,0.004124644,0.004124644,0.003267045,0.003512073,0.004247158,0.003716263,0.003675425,0.003879615,0.004287996,0.003593749,0.003716263,0.003185368,0.003675425,0.004492186,0.004124644,0.003185368,0.00314453,0.004451348,0.004042968,0.004247158,0.003757101,0.003389559,0.003307883,0.003307883,0.003185368,0.003062854,0.002491121,0.003838777,0.003022016,0.003062854,0.003307883,0.002450283,0.003226207,0.003022016,0.003634587,0.003593749,0.003185368,0.00294034,0.00294034,0.002695312,0.002899502,0.002205255,0.002695312,0.002776988,0.002246093,0.003022016,0.00253196,0.002409445,0.002695312,0.002654474,0.00273615,0.00253196,0.002368607,0.002409445,0.002858664,0.00253196,0.002817826,0.00253196,0.004492186,0.004900567,0.00420632,0.004533024,0.004941405,0.0046147,0.005186433,0.004655539,0.004492186,0.00441051,0.003389559,0.004492186,0.004451348,0.004124644,0.004369672,0.004328834,0.0046147,0.004369672,0.00400213,0.003961292,0.004165482,0.003961292,0.00400213,0.003634587,0.003593749,0.003348721,0.003716263,0.003512073,0.003797939,0.004124644,0.004369672,0.003716263,0.003593749,0.00441051,0.003552911,0.003430397,0.003716263,0.003879615,0.00420632,0.003348721,0.003797939,0.003267045,0.003675425,0.004533024,0.003430397,0.003471235,0.003512073,0.003226207,0.003512073,0.004083806,0.003879615,0.003471235,0.003348721,0.003797939,0.003062854,0.003675425,0.003185368,0.002899502,0.003389559,0.003838777,0.004042968,0.00314453,0.003593749,0.003103692,0.003022016,0.003716263,0.003348721,0.003103692,0.004573862,0.004287996,0.00441051,0.005063919,0.004696377,0.004451348,0.004655539,0.004655539,0.005023081,0.0046147,0.004737215,0.005145595,0.004533024,0.004573862,0.003797939,0.003920453,0.004247158,0.004737215,0.003920453,0.004042968,0.003920453,0.003838777,0.004165482,0.003797939,0.003389559,0.003961292,0.004287996,0.003593749,0.003593749,0.003716263,0.003716263,0.003879615,0.004247158,0.003593749,0.003797939,0.002981178,0.003430397,0.003920453,0.004533024,0.004287996,0.004778053,0.003634587,0.003471235,0.00420632,0.003797939,0.00420632,0.004042968,0.00441051,0.004492186,0.003797939,0.004492186,0.004328834,0.003471235,0.003879615,0.00441051,0.004328834,0.003389559,0.004900567,0.004165482,0.004247158,0.004247158,0.004328834,0.003879615,0.004165482,0.003716263,0.003226207,0.003593749,0.00441051,0.003022016,0.003879615,0.003593749,0.003593749,0.003716263,0.003430397,0.003757101,0.003512073,0.003634587,0.003920453,0.00294034,0.004042968,0.004451348,0.004124644,0.004573862,0.004083806,0.003838777,0.004083806,0.003757101,0.00420632,0.005186433,0.004165482,0.003961292,0.003307883,0.004778053,0.00441051,0.004287996,0.004165482,0.004165482,0.003961292,0.003797939,0.004287996,0.00420632,0.0046147,0.00441051,0.004900567,0.004451348,0.004083806,0.003961292,0.004165482,0.00441051,0.004533024,0.004492186,0.004696377,0.004573862,0.004165482,0.004369672,0.004900567,0.004533024,0.004492186,0.004859729,0.005104757,0.004737215,0.00567649,0.00420632,0.004818891,0.005104757,0.004941405,0.0054723,0.005635652,0.005268109,0.004818891,0.005349785,0.006044032,0.004900567,0.003062854,0.003593749,0.004083806,0.004165482,0.003757101,0.004124644,0.004247158,0.003797939,0.004859729,0.004124644,0.004696377,0.004533024,0.00420632,0.004083806,0.004941405,0.004328834,0.004573862,0.003675425,0.005145595,0.004287996,0.004492186,0.004533024,0.004492186,0.005758166,0.004778053,0.005227271,0.004533024,0.004124644,0.005186433,0.004655539,0.005023081,0.005268109,0.005268109,0.005023081,0.006003194,0.005023081,0.0054723,0.004737215,0.004778053,0.004859729,0.000530895,0.004124644,0.004655539,0.00588068,0.0054723,0.004042968,0.005513138,0.005063919,0.005063919,0.005349785,0.004900567,0.004900567,0.001020951,0.00588068,0.004818891,0.00567649,0.005513138,0.004737215,0.005349785,0.004573862,0.004778053,0.004982243,0.005513138,0.005104757,0.005921518,0.005023081,0.004451348,0.006125709,0.00608487,0.005023081,0.0054723,0.005921518,0.005390624,0.005553976,0.005145595,0.00420632,0.004737215,0.004655539,0.004083806,0.004083806,0.004941405,0.00420632,0.004778053,0.004492186,0.004696377,0.005104757,0.005104757,0.004492186,0.004369672,0.004859729,0.004900567,0.003879615,0.004859729,0.003675425,0.005186433,0.004165482,0.005513138,0.004941405,0.005023081,0.005104757,0.005145595,0.004083806,0.004369672,0.004818891,0.0046147,0.004696377,0.004165482
25.05991883,1.768528362,0.003516572,0.00414174,0.003321207,0.00464969,0.003672864,0.003399353,0.003399353,0.003829156,0.003946375,0.003711937,0.003868229,0.003829156,0.003282134,0.003672864,0.003672864,0.003399353,0.003438426,0.003672864,0.003477499,0.00296955,0.003203988,0.003672864,0.003203988,0.003829156,0.003594718,0.003203988,0.003516572,0.003711937,0.003594718,0.003711937,0.003282134,0.004063594,0.004298032,0.004298032,0.004180813,0.004493398,0.003672864,0.004024521,0.004180813,0.003243061,0.004337105,0.004102667,0.00414174,0.004219886,0.004337105,0.004376178,0.004258959,0.003672864,0.003868229,0.003907302,0.003868229,0.003282134,0.003477499,0.003477499,0.003516572,0.003594718,0.004063594,0.003985448,0.003555645,0.003516572,0.003907302,0.003829156,0.003907302,0.003438426,0.002617892,0.003321207,0.00336028,0.002774185,0.002617892,0.003516572,0.003321207,0.002539746,0.002930477,0.003047696,0.002656966,0.002305308,0.003438426,0.002735112,0.00336028,0.003008623,0.002617892,0.003516572,0.002774185,0.002774185,0.00296955,0.003047696,0.002891404,0.00296955,0.002656966,0.002813258,0.002266235,0.002266235,0.002109943,0.002813258,0.002813258,0.002305308,0.002344381,0.002735112,0.002852331,0.001992724,0.004923201,0.004415252,0.004532471,0.004493398,0.004610617,0.004532471,0.004298032,0.003711937,0.004962274,0.004493398,0.00414174,0.004376178,0.004102667,0.003985448,0.00414174,0.004688763,0.003985448,0.004024521,0.004376178,0.003946375,0.003829156,0.003946375,0.003829156,0.003399353,0.003946375,0.003985448,0.004024521,0.003985448,0.004610617,0.003633791,0.004219886,0.003477499,0.004298032,0.003868229,0.003516572,0.003711937,0.003633791,0.004024521,0.003946375,0.003790083,0.003907302,0.003672864,0.004219886,0.00336028,0.003594718,0.004258959,0.004102667,0.004258959,0.003008623,0.003125842,0.002891404,0.003125842,0.003086769,0.003086769,0.003438426,0.003711937,0.003282134,0.003633791,0.003164915,0.002774185,0.00296955,0.003477499,0.003125842,0.003047696,0.003203988,0.003633791,0.003790083,0.002578819,0.004688763,0.004454325,0.00504042,0.004532471,0.004376178,0.004337105,0.004571544,0.003868229,0.004180813,0.005001347,0.004024521,0.003790083,0.004298032,0.003829156,0.003829156,0.004493398,0.003790083,0.004219886,0.003594718,0.003633791,0.003711937,0.003711937,0.004024521,0.003985448,0.004298032,0.003829156,0.004219886,0.003555645,0.003594718,0.00336028,0.003555645,0.003477499,0.004415252,0.003711937,0.003203988,0.003907302,0.003516572,0.003399353,0.00296955,0.003946375,0.003829156,0.003829156,0.003203988,0.003438426,0.004219886,0.004219886,0.004962274,0.00414174,0.004024521,0.004415252,0.004376178,0.004219886,0.003790083,0.004180813,0.004180813,0.004102667,0.004376178,0.004180813,0.00414174,0.003790083,0.004258959,0.003555645,0.004180813,0.003946375,0.003594718,0.00336028,0.003790083,0.004219886,0.003164915,0.003672864,0.003711937,0.003594718,0.004102667,0.003594718,0.003086769,0.004727836,0.004102667,0.00414174,0.004102667,0.004180813,0.004258959,0.004298032,0.00336028,0.004454325,0.004845055,0.003985448,0.004258959,0.003594718,0.00464969,0.004610617,0.004063594,0.004688763,0.00464969,0.00414174,0.004415252,0.004727836,0.003829156,0.004766909,0.003946375,0.00414174,0.003790083,0.004415252,0.004063594,0.004180813,0.004610617,0.004024521,0.004493398,0.004102667,0.004415252,0.003672864,0.004219886,0.00504042,0.005079493,0.004962274,0.004884128,0.004219886,0.004493398,0.00414174,0.004884128,0.005470223,0.004727836,0.004962274,0.006056318,0.004923201,0.004845055,0.005157639,0.00582188,0.005743734,0.00582188,0.004884128,0.005470223,0.005235785,0.005196712,0.003946375,0.003633791,0.004727836,0.004102667,0.004376178,0.003516572,0.004298032,0.00464969,0.004258959,0.004688763,0.004063594,0.004258959,0.004923201,0.003399353,0.004063594,0.004454325,0.004805982,0.004727836,0.004727836,0.00414174,0.005157639,0.005235785,0.005313931,0.004766909,0.00504042,0.004805982,0.004180813,0.004102667,0.004923201,0.005353004,0.005313931,0.005274858,0.005157639,0.005470223,0.006525195,0.004454325,0.005118566,0.005392077,0.004962274,0.004610617,0.000273511,0.004415252,0.00464969,0.004415252,0.004688763,0.004688763,0.004337105,0.00464969,0.005118566,0.00464969,0.005001347,0.005274858,0.001133118,0.004532471,0.005118566,0.005313931,0.005548369,0.004845055,0.005235785,0.005274858,0.005587442,0.004063594,0.005939099,0.006017245,0.005196712,0.00543115,0.004219886,0.00543115,0.005900026,0.007150363,0.005548369,0.006212611,0.005939099,0.005626515,0.005274858,0.004454325,0.004258959,0.004610617,0.004610617,0.004298032,0.00336028,0.004493398,0.004688763,0.004415252,0.004024521,0.004532471,0.004532471,0.004258959,0.00414174,0.004219886,0.004063594,0.005392077,0.004024521,0.005587442,0.004845055,0.003829156,0.004688763,0.004884128,0.004415252,0.004258959,0.004923201,0.004337105,0.00464969,0.004884128,0.005235785,0.005274858,0.004845055
